cpu_percent,pid,username,status,name,num_threads,exe,snapshot_time,memory_mb,create_time_readable,cmdline_str,num_connections,num_open_files,io_read_bytes,io_write_bytes,memory_percent,is_malicious
5.8,4,NT AUTHORITY\SYSTEM,running,System,243,,09/06/2025 07:45,2.2109375,31/12/1969 19:00,,16,0,3541620,85366052,0.032344558,unknown
0,100,,running,Registry,4,Registry,09/06/2025 07:45,27.84375,09/06/2025 07:33,,0,-1,2048,9543680,0.4073357,unknown
0,408,,running,svchost.exe,1,C:\Windows\System32\svchost.exe,09/06/2025 07:45,9.2265625,09/06/2025 07:33,,0,-1,4096,0,0.134978525,unknown
0.6,472,,running,svchost.exe,20,C:\Windows\System32\svchost.exe,09/06/2025 07:45,19.91796875,09/06/2025 07:33,,0,-1,10752,389120,0.291386747,unknown
0,580,,running,smss.exe,2,C:\Windows\System32\smss.exe,09/06/2025 07:45,1.0390625,09/06/2025 07:33,,0,-1,13220,24724,0.015200799,unknown
0,616,,running,fontdrvhost.exe,5,C:\Windows\System32\fontdrvhost.exe,09/06/2025 07:45,4.05078125,09/06/2025 07:33,,0,-1,0,0,0.059260258,unknown
0,664,,running,csrss.exe,11,C:\Windows\System32\csrss.exe,09/06/2025 07:45,5.19921875,09/06/2025 07:33,,0,-1,231071,0,0.076061142,unknown
0,688,,running,fontdrvhost.exe,5,C:\Windows\System32\fontdrvhost.exe,09/06/2025 07:45,8.94140625,09/06/2025 07:33,,0,-1,0,0,0.130806877,unknown
0,748,,running,wininit.exe,1,C:\Windows\System32\wininit.exe,09/06/2025 07:45,6.5390625,09/06/2025 07:33,,2,-1,17412,0,0.095662172,unknown
1.6,760,,running,csrss.exe,14,C:\Windows\System32\csrss.exe,09/06/2025 07:45,5.796875,09/06/2025 07:33,,0,-1,1133487,0,0.084804458,unknown
0,780,DESKTOP-0H4RS0H\erick,running,ai-agent.exe,17,C:\Users\erick\AppData\Local\Programs\Trae\resources\app\modules\ai-agent\ai-agent.exe,09/06/2025 07:45,40.37890625,09/06/2025 07:39,ai-agent.exe,2,6,602109,200475,0.590716769,unknown
0,852,,running,winlogon.exe,3,C:\Windows\System32\winlogon.exe,09/06/2025 07:45,10.3828125,09/06/2025 07:33,,0,-1,27280,0,0.1518937,unknown
0.1,896,,running,services.exe,10,C:\Windows\System32\services.exe,09/06/2025 07:45,13.86328125,09/06/2025 07:33,,2,-1,2792,320,0.202810662,unknown
1,916,,running,lsass.exe,11,C:\Windows\System32\lsass.exe,09/06/2025 07:45,24.80078125,09/06/2025 07:33,,2,-1,4769427,137385,0.362819074,unknown
0,968,,running,WUDFHost.exe,11,C:\Windows\System32\WUDFHost.exe,09/06/2025 07:45,10.73046875,09/06/2025 07:33,,0,-1,1585469,0,0.156979681,unknown
0.9,1092,,running,svchost.exe,16,C:\Windows\System32\svchost.exe,09/06/2025 07:45,17.828125,09/06/2025 07:33,,2,-1,5632,0,0.260813711,unknown
0,1132,,running,svchost.exe,7,C:\Windows\System32\svchost.exe,09/06/2025 07:45,10.22265625,09/06/2025 07:33,,0,-1,0,0,0.149550719,unknown
0,1180,,running,WUDFHost.exe,5,C:\Windows\System32\WUDFHost.exe,09/06/2025 07:45,7.12109375,09/06/2025 07:33,,0,-1,0,0,0.104176905,unknown
0,1264,DESKTOP-0H4RS0H\erick,running,brave.exe,14,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,09/06/2025 07:45,47.0234375,09/06/2025 07:36,"C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe --type=renderer --extension-process --enable-dinosaur-easter-egg-alt-images --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-GB --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=30 --time-ticks-at-unix-epoch=-1749472412089570 --launch-time-ticks=156529091 --field-trial-handle=2132,i,16588242889200013857,9688864467924106392,262144 --variations-seed-version=main@83baa9f403adc26411544ab0d0d6b92ba1ea3452 --mojo-platform-channel-handle=3260 /prefetch:2",0,10,752931,87216,0.687921879,unknown
0,1324,,running,svchost.exe,3,C:\Windows\System32\svchost.exe,09/06/2025 07:45,5.57421875,09/06/2025 07:33,,0,-1,0,0,0.081547144,unknown
0,1332,,running,svchost.exe,3,C:\Windows\System32\svchost.exe,09/06/2025 07:45,7.984375,09/06/2025 07:33,,0,-1,0,0,0.116806141,unknown
0,1340,,running,svchost.exe,5,C:\Windows\System32\svchost.exe,09/06/2025 07:45,8.95703125,09/06/2025 07:33,,0,-1,0,0,0.13103546,unknown
0,1376,,running,svchost.exe,10,C:\Windows\System32\svchost.exe,09/06/2025 07:45,10.24609375,09/06/2025 07:33,,0,-1,0,0,0.149893594,unknown
0,1456,,running,svchost.exe,5,C:\Windows\System32\svchost.exe,09/06/2025 07:45,9.640625,09/06/2025 07:33,,0,-1,0,0,0.141035986,unknown
0,1468,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:45,9.125,09/06/2025 07:33,,0,-1,0,0,0.133492732,unknown
0,1532,,running,svchost.exe,8,C:\Windows\System32\svchost.exe,09/06/2025 07:45,21.3203125,09/06/2025 07:33,,2,-1,48397312,22755320,0.311902111,unknown
17.9,1632,,running,dwm.exe,15,C:\Windows\System32\dwm.exe,09/06/2025 07:45,45.33203125,09/06/2025 07:33,,0,-1,109548,0,0.663177721,unknown
34.8,1660,,running,sqlservr.exe,86,C:\Program Files\Microsoft SQL Server\MSSQL16.SQLEXPRESS\MSSQL\Binn\sqlservr.exe,09/06/2025 07:45,191.8671875,09/06/2025 07:36,,0,-1,73389446,21509995,2.806890419,unknown
0,1672,,running,svchost.exe,7,C:\Windows\System32\svchost.exe,09/06/2025 07:45,8.859375,09/06/2025 07:33,,0,-1,7779,0,0.129606814,unknown
0,1684,,running,IntelCpHDCPSvc.exe,3,C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_d0b39b11619fd0c4\IntelCpHDCPSvc.exe,09/06/2025 07:45,7.19140625,09/06/2025 07:33,,0,-1,724,0,0.105205531,unknown
0,1764,,running,svchost.exe,11,C:\Windows\System32\svchost.exe,09/06/2025 07:45,7.953125,09/06/2025 07:33,,0,-1,0,0,0.116348974,unknown
0,1848,,running,svchost.exe,5,C:\Windows\System32\svchost.exe,09/06/2025 07:45,9.46484375,09/06/2025 07:33,,0,-1,0,0,0.138464422,unknown
0,1860,,running,BraveCrashHandler.exe,3,C:\Program Files (x86)\BraveSoftware\Update\1.3.361.151\BraveCrashHandler.exe,09/06/2025 07:45,1.4921875,09/06/2025 07:34,,0,-1,800,540,0.021829719,unknown
0,1876,,running,svchost.exe,1,C:\Windows\System32\svchost.exe,09/06/2025 07:45,8.421875,09/06/2025 07:33,,0,-1,0,0,0.123206477,unknown
0,1884,,running,SearchFilterHost.exe,4,C:\Windows\System32\SearchFilterHost.exe,09/06/2025 07:45,7.41796875,09/06/2025 07:44,,0,-1,3987,0,0.108519991,unknown
0,1948,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:45,7.859375,09/06/2025 07:33,,0,-1,0,0,0.114977473,unknown
0,1964,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:45,8.18359375,09/06/2025 07:33,,0,-1,0,0,0.11972058,unknown
0,1992,,running,IntelCpHeciSvc.exe,3,C:\Windows\System32\DriverStore\FileRepository\iigd_dch.inf_amd64_d0b39b11619fd0c4\IntelCpHeciSvc.exe,09/06/2025 07:45,6.859375,09/06/2025 07:33,,0,-1,1282,124,0.100348133,unknown
0,2012,,running,svchost.exe,7,C:\Windows\System32\svchost.exe,09/06/2025 07:45,7.8671875,09/06/2025 07:33,,0,-1,0,0,0.115091765,unknown
0,2112,,running,svchost.exe,12,C:\Windows\System32\svchost.exe,09/06/2025 07:45,14.87890625,09/06/2025 07:33,,2,-1,6,860756,0.217668586,unknown
0,2188,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:45,13.4375,09/06/2025 07:33,,0,-1,3072,0,0.196581763,unknown
0,2264,,running,svchost.exe,5,C:\Windows\System32\svchost.exe,09/06/2025 07:45,7.20703125,09/06/2025 07:33,,0,-1,0,0,0.105434114,unknown
0,2288,,running,svchost.exe,3,C:\Windows\System32\svchost.exe,09/06/2025 07:45,9.30078125,09/06/2025 07:33,,0,-1,51374,86016,0.136064296,unknown
0,2304,,running,svchost.exe,2,C:\Windows\System32\svchost.exe,09/06/2025 07:45,7.87890625,09/06/2025 07:33,,0,-1,0,0,0.115263202,unknown
0,2308,DESKTOP-0H4RS0H\erick,running,brave.exe,16,C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe,09/06/2025 07:45,93.40234375,09/06/2025 07:45,"C:\Program Files\BraveSoftware\Brave-Browser\Application\brave.exe --type=renderer --extension-process --enable-dinosaur-easter-egg-alt-images --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-GB --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=34 --time-ticks-at-unix-epoch=-1749472412089570 --launch-time-ticks=695171482 --field-trial-handle=2132,i,16588242889200013857,9688864467924106392,262144 --variations-seed-version=main@83baa9f403adc26411544ab0d0d6b92ba1ea3452 --mojo-platform-channel-handle=2640 /prefetch:2",0,10,731975,695200,1.366414692,unknown
0,2312,,running,svchost.exe,2,C:\Windows\System32\svchost.exe,09/06/2025 07:45,6.34765625,09/06/2025 07:33,,0,-1,0,0,0.092862025,unknown
0,2352,,running,svchost.exe,10,C:\Windows\System32\svchost.exe,09/06/2025 07:45,9.22265625,09/06/2025 07:33,,0,-1,0,0,0.134921379,unknown
0,2480,,running,svchost.exe,6,C:\Windows\System32\svchost.exe,09/06/2025 07:45,12.45703125,09/06/2025 07:33,,0,-1,232,320,0.182238152,unknown
0,2544,,running,svchost.exe,9,C:\Windows\System32\svchost.exe,09/06/2025 07:45,9.85546875,09/06/2025 07:33,,0,-1,0,0,0.144179008,unknown
0,2568,,running,dasHost.exe,4,C:\Windows\System32\dasHost.exe,09/06/2025 07:45,13.4375,09/06/2025 07:33,,4,-1,0,12180,0.196581763,unknown
0,2584,,running,UshUpgradeService.exe,2,C:\Windows\System32\UshUpgradeService.exe,09/06/2025 07:45,10.0546875,09/06/2025 07:33,,0,-1,1048619,1524,0.147093447,unknown
0,2664,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:45,10.50390625,09/06/2025 07:33,,0,-1,0,0,0.153665221,unknown
0,2688,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:45,7.60546875,09/06/2025 07:33,,0,-1,714,0,0.111262992,unknown
0,2716,,running,svchost.exe,5,C:\Windows\System32\svchost.exe,09/06/2025 07:45,7.03515625,09/06/2025 07:33,,0,-1,314270,3378251,0.102919696,unknown
0.1,2728,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:45,6.0625,09/06/2025 07:33,,0,-1,0,0,0.088690377,unknown
0,2772,,running,svchost.exe,11,C:\Windows\System32\svchost.exe,09/06/2025 07:45,17.16015625,09/06/2025 07:33,,0,-1,13409632,10136,0.251041769,unknown
0,2828,,running,svchost.exe,1,C:\Windows\System32\svchost.exe,09/06/2025 07:45,6.8515625,09/06/2025 07:33,,0,-1,0,0,0.100233841,unknown
0,2848,DESKTOP-0H4RS0H\erick,running,manager.exe,22,C:\Users\erick\AppData\Local\Programs\Trae\resources\app\bin\manager.exe,09/06/2025 07:45,20.4765625,09/06/2025 07:39,c:\Users\erick\AppData\Local\Programs\Trae\resources\app\bin\manager.exe,19,9,1035081,31705,0.299558605,unknown
1.3,2896,,running,MemCompression,26,MemCompression,09/06/2025 07:45,47.61328125,09/06/2025 07:33,,0,-1,0,0,0.696550904,unknown
0,2924,,running,svchost.exe,2,C:\Windows\System32\svchost.exe,09/06/2025 07:45,8.1953125,09/06/2025 07:33,,0,-1,2172,0,0.119892017,unknown
0,2948,,running,svchost.exe,10,C:\Windows\System32\svchost.exe,09/06/2025 07:45,10.1640625,09/06/2025 07:33,,0,-1,0,0,0.148693531,unknown
0,3024,,running,svchost.exe,1,C:\Windows\System32\svchost.exe,09/06/2025 07:45,7.91796875,09/06/2025 07:33,,0,-1,0,0,0.115834661,unknown
0,3032,,running,igfxCUIService.exe,2,C:\Windows\System32\DriverStore\FileRepository\cui_dch.inf_amd64_e6d6f5a306002a89\igfxCUIService.exe,09/06/2025 07:45,8.80078125,09/06/2025 07:33,,0,-1,1448,0,0.128749626,unknown
0,3060,DESKTOP-0H4RS0H\erick,running,Trae.exe,12,C:\Users\erick\AppData\Local\Programs\Trae\Trae.exe,09/06/2025 07:45,126.7578125,09/06/2025 07:40,C:\Users\erick\AppData\Local\Programs\Trae\Trae.exe c:\Users\erick\.trae\extensions\visualstudioexptteam.intellicode-api-usage-examples-0.2.9\dist\server\server.js --node-ipc --clientProcessId=4648,0,13,9629230,1327,1.854383202,unknown
2.8,3096,,running,svchost.exe,23,C:\Windows\System32\svchost.exe,09/06/2025 07:45,18.6796875,09/06/2025 07:33,,0,-1,27564588,955392,0.273271509,unknown
0,3216,,running,svchost.exe,2,C:\Windows\System32\svchost.exe,09/06/2025 07:45,11.05859375,09/06/2025 07:33,,0,-1,0,0,0.161779934,unknown
0,3244,,running,svchost.exe,5,C:\Windows\System32\svchost.exe,09/06/2025 07:45,7.5859375,09/06/2025 07:33,,0,-1,0,0,0.110977263,unknown
0,3272,DESKTOP-0H4RS0H\erick,stopped,XboxPcApp.exe,12,C:\Program Files\WindowsApps\Microsoft.GamingApp_2505.1001.9.0_x64__8wekyb3d8bbwe\XboxPcApp.exe,09/06/2025 07:45,1.50390625,09/06/2025 07:37,C:\Program Files\WindowsApps\Microsoft.GamingApp_2505.1001.9.0_x64__8wekyb3d8bbwe\XboxPcApp.exe -ServerName:Microsoft.Xbox.App.AppXqq7rzt1gkb5kpcpszh37b7p6x61mdkks.mca,0,7,0,1024,0.022001157,unknown
0,3280,,running,svchost.exe,3,C:\Windows\System32\svchost.exe,09/06/2025 07:45,10.078125,09/06/2025 07:33,,0,-1,0,0,0.147436322,unknown
0.8,3368,,running,svchost.exe,12,C:\Windows\System32\svchost.exe,09/06/2025 07:45,8.48828125,09/06/2025 07:33,,4,-1,3296,0,0.124177957,unknown
0,3376,,running,svchost.exe,6,C:\Windows\System32\svchost.exe,09/06/2025 07:45,7.9140625,09/06/2025 07:33,,20,-1,0,0,0.115777515,unknown
0,3472,DESKTOP-0H4RS0H\erick,running,cmd.exe,3,C:\Windows\System32\cmd.exe,09/06/2025 07:45,4.4453125,09/06/2025 07:39,cmd.exe /e:ON /v:OFF /d /c c:\Users\erick\AppData\Local\Programs\Trae\resources\app\modules\ckg\start.bat,0,2,62377,0,0.06503199,unknown
0,3500,,running,svchost.exe,10,C:\Windows\System32\svchost.exe,09/06/2025 07:45,12.80078125,09/06/2025 07:33,,0,-1,0,0,0.187266988,unknown
0,3580,,running,RtkAudioService64.exe,3,C:\Program Files\Realtek\Audio\HDA\RtkAudioService64.exe,09/06/2025 07:45,7.8984375,09/06/2025 07:33,,0,-1,0,0,0.115548932,unknown
0,3688,,running,svchost.exe,14,C:\Windows\System32\svchost.exe,09/06/2025 07:45,17.4765625,09/06/2025 07:33,,0,-1,0,32768,0.255670584,unknown
0,3696,,running,svchost.exe,17,C:\Windows\System32\svchost.exe,09/06/2025 07:45,29.78515625,09/06/2025 07:33,,0,-1,4042911,3175810,0.435737193,unknown
0,3724,DESKTOP-0H4RS0H\erick,running,SystemSettingsBroker.exe,1,C:\Windows\System32\SystemSettingsBroker.exe,09/06/2025 07:45,8.6640625,09/06/2025 07:36,C:\Windows\System32\SystemSettingsBroker.exe -Embedding,0,0,3988,0,0.126749521,unknown
0,3756,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:45,6.77734375,09/06/2025 07:33,,0,-1,0,0,0.099148069,unknown
0,3764,,running,svchost.exe,8,C:\Windows\System32\svchost.exe,09/06/2025 07:45,9.734375,09/06/2025 07:33,,0,-1,0,0,0.142407487,unknown
36.2,3800,DESKTOP-0H4RS0H\erick,running,Trae.exe,21,C:\Users\erick\AppData\Local\Programs\Trae\Trae.exe,09/06/2025 07:45,338.515625,09/06/2025 07:40,"C:\Users\erick\AppData\Local\Programs\Trae\Trae.exe --type=renderer --user-data-dir=C:\Users\erick\AppData\Roaming\Trae --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-user-model-id=ByteDance.Trae --app-path=C:\Users\erick\AppData\Local\Programs\Trae\resources\app --enable-sandbox --enable-blink-features=HighlightAPI --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=9 --time-ticks-at-unix-epoch=-1749472412089570 --launch-time-ticks=403847059 --field-trial-handle=5720,i,258214956572228008,12715430392688849026,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=4360 --vscode-window-config=vscode:2272af6b-39dd-4988-9e4a-edacc2c21fce /prefetch:1",0,63,67092419,342950083,4.956660579,unknown
0,3816,,running,svchost.exe,5,C:\Windows\System32\svchost.exe,09/06/2025 07:45,10.2109375,09/06/2025 07:33,,1,-1,0,0,0.149379282,unknown
0,3908,,running,svchost.exe,8,C:\Windows\System32\svchost.exe,09/06/2025 07:45,8.37890625,09/06/2025 07:33,,0,-1,0,0,0.122577873,unknown
0,4040,,running,BraveCrashHandler64.exe,3,C:\Program Files (x86)\BraveSoftware\Update\1.3.361.151\BraveCrashHandler64.exe,09/06/2025 07:45,1.26953125,09/06/2025 07:34,,0,-1,392,400,0.018572405,unknown
0,4056,,running,svchost.exe,12,C:\Windows\System32\svchost.exe,09/06/2025 07:45,11.3515625,09/06/2025 07:33,,0,-1,279973,160,0.166065873,unknown
0,4088,DESKTOP-0H4RS0H\erick,running,conhost.exe,4,C:\Windows\System32\conhost.exe,09/06/2025 07:45,10.6484375,09/06/2025 07:39,\??\C:\WINDOWS\system32\conhost.exe 0x4,0,1,7166,0,0.155779618,unknown
0,4124,,running,spoolsv.exe,9,C:\Windows\System32\spoolsv.exe,09/06/2025 07:45,13.03515625,09/06/2025 07:33,,2,-1,232,320,0.190695739,unknown
0,4204,,running,HostControlService.exe,1,C:\Windows\System32\HostControlService.exe,09/06/2025 07:45,5.41015625,09/06/2025 07:33,,0,-1,0,0,0.079147018,unknown
0,4232,,running,HostStorageService.exe,2,C:\Windows\System32\HostStorageService.exe,09/06/2025 07:45,5.51953125,09/06/2025 07:33,,0,-1,0,0,0.080747102,unknown
0,4304,,running,RAVBg64.exe,4,C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe,09/06/2025 07:45,13.421875,09/06/2025 07:33,,0,-1,0,0,0.19635318,unknown
0,4316,,running,vmware-usbarbitrator64.exe,2,C:\Program Files (x86)\Common Files\VMware\USB\vmware-usbarbitrator64.exe,09/06/2025 07:45,10.9375,09/06/2025 07:33,,0,-1,622,7551,0.160008412,unknown
0,4332,,running,RAVBg64.exe,4,C:\Program Files\Realtek\Audio\HDA\RAVBg64.exe,09/06/2025 07:45,14.38671875,09/06/2025 07:33,,0,-1,0,0,0.210468207,unknown
0,4340,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:45,5.69921875,09/06/2025 07:33,,0,-1,0,0,0.083375812,unknown
0,4392,,running,svchost.exe,5,C:\Windows\System32\svchost.exe,09/06/2025 07:45,8.1484375,09/06/2025 07:33,,0,-1,13888,19980,0.119206267,unknown
0,4432,,running,WavesSysSvc64.exe,1,C:\Program Files\Waves\MaxxAudio\WavesSysSvc64.exe,09/06/2025 07:45,5.578125,09/06/2025 07:33,,0,-1,0,0,0.08160429,unknown
0,4532,,running,svchost.exe,1,C:\Windows\System32\svchost.exe,09/06/2025 07:45,5.96484375,09/06/2025 07:33,,0,-1,0,0,0.08726173,unknown
0.1,4548,,running,svchost.exe,12,C:\Windows\System32\svchost.exe,09/06/2025 07:45,13.48046875,09/06/2025 07:33,,5,-1,733968,2690,0.197210368,unknown
0.1,4556,,running,OfficeClickToRun.exe,19,C:\Program Files\Common Files\microsoft shared\ClickToRun\OfficeClickToRun.exe,09/06/2025 07:45,45.15234375,09/06/2025 07:33,,0,-1,6196723,156804,0.660549012,unknown
0.1,4584,,running,svchost.exe,16,C:\Windows\System32\svchost.exe,09/06/2025 07:45,25.984375,09/06/2025 07:33,,0,-1,92659205,588606,0.38013427,unknown
0,4628,,running,svchost.exe,1,C:\Windows\System32\svchost.exe,09/06/2025 07:45,5.0078125,09/06/2025 07:33,,0,-1,0,0,0.073260994,unknown
2.1,4648,DESKTOP-0H4RS0H\erick,running,Trae.exe,21,C:\Users\erick\AppData\Local\Programs\Trae\Trae.exe,09/06/2025 07:45,200.3515625,09/06/2025 07:40,"C:\Users\erick\AppData\Local\Programs\Trae\Trae.exe --type=utility --utility-sub-type=node.mojom.NodeService --lang=en-US --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --video-capture-use-gpu-memory-buffer --user-data-dir=C:\Users\erick\AppData\Roaming\Trae --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --field-trial-handle=3520,i,258214956572228008,12715430392688849026,262144 --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess,WinDelaySpellcheckServiceInit,WinRetrieveSuggestionsOnlyOnDemand --variations-seed-version --mojo-platform-channel-handle=4732 /prefetch:8",0,26,26578031,41861773,2.93101123,unknown
0.1,4668,,running,svchost.exe,16,C:\Windows\System32\svchost.exe,09/06/2025 07:45,18.015625,09/06/2025 07:33,,0,-1,121288550,807238,0.263556713,unknown
0.1,4684,,running,vmnat.exe,4,C:\Windows\SysWOW64\vmnat.exe,09/06/2025 07:45,6.44921875,09/06/2025 07:33,,0,-1,159316,19,0.094347817,unknown
0,4700,,running,esif_uf.exe,3,C:\Windows\System32\Intel\DPTF\esif_uf.exe,09/06/2025 07:45,6.14453125,09/06/2025 07:33,,0,-1,0,0,0.08989044,unknown
3.5,4748,,running,WmiPrvSE.exe,10,C:\Windows\System32\wbem\WmiPrvSE.exe,09/06/2025 07:45,16,09/06/2025 07:33,,0,-1,2109096,21640,0.234069448,unknown
0.1,4776,,running,cmw_srv.exe,21,C:\Program Files (x86)\Hotspot Shield\12.10.2\bin\cmw_srv.exe,09/06/2025 07:45,49.62109375,09/06/2025 07:33,,0,-1,22424178,23435,0.725923877,unknown
0,4796,,running,OneApp.IGCC.WinService.exe,7,C:\Windows\System32\DriverStore\FileRepository\igcc_dch.inf_amd64_141eb88527011137\OneApp.IGCC.WinService.exe,09/06/2025 07:45,25.8125,09/06/2025 07:33,,0,-1,311803,30406,0.377619852,unknown
0,4808,,running,TPMProvisioningService.exe,2,C:\Windows\System32\DriverStore\FileRepository\iclsclient.inf_amd64_fc84dfa25a6a7727\lib\TPMProvisioningService.exe,09/06/2025 07:45,8.7734375,09/06/2025 07:33,,0,-1,3438,96,0.128349605,unknown
0,4820,,running,jhi_service.exe,2,C:\Windows\System32\DriverStore\FileRepository\dal.inf_amd64_af50fdb80983f7bc\jhi_service.exe,09/06/2025 07:45,6.1171875,09/06/2025 07:33,,1,-1,0,0,0.089490419,unknown
0,4836,DESKTOP-0H4RS0H\erick,running,FileCoAuth.exe,9,C:\Program Files\Microsoft OneDrive\25.091.0512.0001\FileCoAuth.exe,09/06/2025 07:45,29.60546875,09/06/2025 07:37,C:\Program Files\Microsoft OneDrive\25.091.0512.0001\FileCoAuth.exe -Embedding,1,6,254053,77680,0.433108483,unknown
0,4880,,running,MpDefenderCoreService.exe,11,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.25050.5-0\MpDefenderCoreService.exe,09/06/2025 07:45,11.63671875,09/06/2025 07:33,,2,-1,1568025,8694,0.170237521,unknown
0,4908,,running,wlanext.exe,1,C:\Windows\System32\wlanext.exe,09/06/2025 07:45,5.8125,09/06/2025 07:33,,0,-1,1077,0,0.085033042,unknown
0,4920,,running,LMS.exe,6,C:\Windows\System32\DriverStore\FileRepository\lms.inf_amd64_a55aa2cd52a3429d\LMS.exe,09/06/2025 07:45,12.9765625,09/06/2025 07:33,,6,-1,487814,153045,0.189838552,unknown
0,4944,,running,RstMwService.exe,6,C:\Windows\System32\DriverStore\FileRepository\iastorac.inf_amd64_e192e6f3fb1cfc71\RstMwService.exe,09/06/2025 07:45,6.390625,09/06/2025 07:33,,0,-1,0,0,0.093490629,unknown
0,4952,,running,svchost.exe,6,C:\Windows\System32\svchost.exe,09/06/2025 07:45,8.7890625,09/06/2025 07:33,,0,-1,12948,26200,0.128578188,unknown
0,4960,,running,svchost.exe,1,C:\Windows\System32\svchost.exe,09/06/2025 07:45,6.734375,09/06/2025 07:33,,0,-1,0,0,0.098519465,unknown
0,5004,,running,conhost.exe,2,C:\Windows\System32\conhost.exe,09/06/2025 07:45,9.8359375,09/06/2025 07:33,,0,-1,0,0,0.143893279,unknown
0,5052,,running,svchost.exe,4,C:\Windows\System32\svchost.exe,09/06/2025 07:45,8.28515625,09/06/2025 07:33,,0,-1,0,0,0.121206372,unknown
0,5068,,running,sqlwriter.exe,2,C:\Program Files\Microsoft SQL Server\90\Shared\sqlwriter.exe,09/06/2025 07:45,7.51171875,09/06/2025 07:33,,0,-1,15612,4806,0.109891491,unknown
0,5084,DESKTOP-0H4RS0H\erick,running,conhost.exe,4,C:\Windows\System32\conhost.exe,09/06/2025 07:45,10.6484375,09/06/2025 07:39,\??\C:\WINDOWS\system32\conhost.exe 0x4,0,1,7166,0,0.155779618,unknown
0,5092,,running,vmnetdhcp.exe,2,C:\Windows\SysWOW64\vmnetdhcp.exe,09/06/2025 07:45,5.21484375,09/06/2025 07:33,,0,-1,13018,1993,0.076289725,unknown
0,5104,,running,vmware-authd.exe,4,C:\Program Files (x86)\VMware\VMware Workstation\vmware-authd.exe,09/06/2025 07:45,10,09/06/2025 07:33,,2,-1,3213,1160,0.146293405,unknown
0,5116,,running,svchost.exe,3,C:\Windows\System32\svchost.exe,09/06/2025 07:45,5.8046875,09/06/2025 07:33,,0,-1,22528,0,0.08491875,unknown
0,5184,,running,svchost.exe,5,C:\Windows\System32\svchost.exe,09/06/2025 07:45,7.3828125,09/06/2025 07:44,,0,-1,5008,160,0.108005678,unknown
